"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE1373","GENE1373_HUMAN","P82541","Protein GENE1373",3.6347,0.171013,0.038858,0.7516,1.4105,4,3,FALSE,FALSE,TRUE
"GENE1633","GENE1633_HUMAN","P57228","Protein GENE1633",0.1336,0.711401,0.319865,0.124,0.495,3,4,FALSE,FALSE,FALSE
"GENE2898","GENE2898_HUMAN","P12054","Protein GENE2898",-0.3421,1,0.341898,0.2739,0.4661,2,6,FALSE,TRUE,FALSE
"GENE0940","GENE0940_HUMAN","P11559","Protein GENE0940",3.7132,0.072642,0.041497,0.7695,1.382,2,3,FALSE,FALSE,TRUE
"GENE1117","GENE1117_HUMAN","P86005","Protein GENE1117",0.0095,1,0.541655,0,0.2663,2,4,FALSE,FALSE,FALSE
"GENE1099","GENE1099_HUMAN","P63130","Protein GENE1099",0.0686,0.994873,0.207844,0.0978,0.6823,6,5,FALSE,FALSE,FALSE
"GENE0268","GENE0268_HUMAN","P75315","Protein GENE0268",-0.7329,0.498928,0.273187,0.1475,0.5635,6,4,FALSE,FALSE,FALSE
"GENE2333","GENE2333_HUMAN","P02994","Protein GENE2333",-0.5993,0.273453,0.193172,0.6437,0.7141,4,5,FALSE,FALSE,FALSE
"GENE2402","GENE2402_HUMAN","P17627","Protein GENE2402",-0.1868,1,0.840751,0,0.0753,2,5,FALSE,FALSE,FALSE
"GENE1392","GENE1392_HUMAN","P67095","Protein GENE1392",-0.2547,1,0.562914,0,0.2496,4,5,FALSE,FALSE,FALSE
"GENE0276","GENE0276_HUMAN","P04807","Protein GENE0276",-0.0965,1,0.64332,0,0.1916,4,5,FALSE,FALSE,FALSE
"GENE1430","GENE1430_HUMAN","P51054","Protein GENE1430",-0.4998,1,0.647776,0,0.1886,2,4,FALSE,FALSE,FALSE
"GENE1168","GENE1168_HUMAN","P84978","Protein GENE1168",0.668,0.664924,0.402029,0.2776,0.3957,5,4,FALSE,FALSE,FALSE
"GENE1891","GENE1891_HUMAN","P89898","Protein GENE1891",0.1571,1,0.442644,0,0.3539,6,3,FALSE,FALSE,FALSE
"GENE0515","GENE0515_HUMAN","P74116","Protein GENE0515",0.1633,0.674135,0.140911,0.6927,0.8511,3,5,FALSE,TRUE,FALSE
"GENE0861","GENE0861_HUMAN","P21732","Protein GENE0861",0.6231,0.995537,0.790874,0,0.1019,6,6,FALSE,FALSE,FALSE
"GENE0513","GENE0513_HUMAN","P79209","Protein GENE0513",-0.1916,1,0.383019,0,0.4168,6,4,FALSE,FALSE,FALSE
"GENE2751","GENE2751_HUMAN","P94045","Protein GENE2751",0.0939,0.830075,0.508652,0,0.2936,6,4,FALSE,FALSE,FALSE
"GENE2416","GENE2416_HUMAN","P40614","Protein GENE2416",0.5116,1,0.767109,0,0.1151,2,2,FALSE,FALSE,FALSE
"GENE2458","GENE2458_HUMAN","P59479","Protein GENE2458",0.9914,0.285354,0.10011,0.3924,0.9995,2,5,FALSE,FALSE,FALSE
"GENE0330","GENE0330_HUMAN","P45910","Protein GENE0330",-1.101,0.033074,0.008368,1.9847,2.0774,3,3,FALSE,FALSE,TRUE
"GENE0171","GENE0171_HUMAN","P99507","Protein GENE0171",-3.2947,0.024335,0.008584,1.7807,2.0663,3,4,TRUE,FALSE,TRUE
"GENE0293","GENE0293_HUMAN","P31875","Protein GENE0293",0.0685,0.508004,0.125043,0.3071,0.9029,6,2,FALSE,FALSE,FALSE
"GENE1394","GENE1394_HUMAN","P30917","Protein GENE1394",-1.8828,0.059427,0.042058,0.7125,1.3762,3,3,FALSE,FALSE,TRUE
"GENE2864","GENE2864_HUMAN","P52106","Protein GENE2864",0.2111,0.991568,0.34676,0,0.46,4,2,FALSE,TRUE,FALSE
"GENE2231","GENE2231_HUMAN","P73941","Protein GENE2231",-0.2076,0.821822,0.341391,0,0.4667,2,2,FALSE,FALSE,FALSE
"GENE0709","GENE0709_HUMAN","P10567","Protein GENE0709",-0.7331,0.268461,0.157761,0.1142,0.802,4,5,FALSE,FALSE,FALSE
"GENE1431","GENE1431_HUMAN","P33018","Protein GENE1431",0.5731,1,0.743751,0,0.1286,2,4,FALSE,FALSE,FALSE
"GENE2752","GENE2752_HUMAN","P00105","Protein GENE2752",0.7661,1,0.340167,0,0.4683,4,2,FALSE,FALSE,FALSE
"GENE1601","GENE1601_HUMAN","P44485","Protein GENE1601",2.5958,0.010286,0.002203,2.0903,2.657,4,3,FALSE,FALSE,TRUE
"GENE0932","GENE0932_HUMAN","P11036","Protein GENE0932",0.1539,1,0.52941,0,0.2762,3,3,FALSE,FALSE,FALSE
"GENE2218","GENE2218_HUMAN","P08807","Protein GENE2218",-0.4707,1,0.626388,0,0.2032,3,6,FALSE,FALSE,FALSE
"GENE2700","GENE2700_HUMAN","P17091","Protein GENE2700",-1.1416,0.814351,0.317911,0,0.4977,5,6,FALSE,FALSE,FALSE
"GENE2434","GENE2434_HUMAN","P46569","Protein GENE2434",-0.0336,1,0.822764,0,0.0847,6,4,FALSE,FALSE,FALSE
"GENE2303","GENE2303_HUMAN","P91692","Protein GENE2303",1.0046,0.744855,0.2275,0.0186,0.643,2,6,FALSE,FALSE,FALSE
"GENE0644","GENE0644_HUMAN","P27251","Protein GENE0644",-3.0935,0.016229,0.015222,1.6656,1.8175,3,5,FALSE,FALSE,TRUE
"GENE2401","GENE2401_HUMAN","P54179","Protein GENE2401",0.2012,1,0.838194,0,0.0767,4,2,FALSE,FALSE,FALSE
"GENE0733","GENE0733_HUMAN","P77568","Protein GENE0733",-0.581,1,0.695584,0,0.1577,4,5,FALSE,FALSE,FALSE
"GENE1403","GENE1403_HUMAN","P23383","Protein GENE1403",-0.497,0.981973,0.266415,0.4083,0.5744,4,2,FALSE,FALSE,FALSE
"GENE1144","GENE1144_HUMAN","P25454","Protein GENE1144",-0.9146,0.029019,0.005959,1.5968,2.2248,5,3,TRUE,FALSE,TRUE
"GENE2394","GENE2394_HUMAN","P42974","Protein GENE2394",-3.7185,0.106342,0.047717,0.6737,1.3213,4,4,TRUE,FALSE,TRUE
"GENE2518","GENE2518_HUMAN","P50186","Protein GENE2518",-0.5366,0.672919,0.489184,0,0.3105,5,2,FALSE,FALSE,FALSE
"GENE0492","GENE0492_HUMAN","P49276","Protein GENE0492",0.1033,1,0.45596,0,0.3411,5,6,FALSE,FALSE,FALSE
"GENE1305","GENE1305_HUMAN","P57314","Protein GENE1305",-3.9895,0.006227,0.003138,1.9706,2.5034,5,5,FALSE,FALSE,TRUE
"GENE2596","GENE2596_HUMAN","P49335","Protein GENE2596",-0.298,1,0.686371,0,0.1634,6,3,FALSE,FALSE,FALSE
"GENE0011","GENE0011_HUMAN","P97402","Protein GENE0011",-0.2208,0.734794,0.329845,0,0.4817,4,2,FALSE,FALSE,FALSE
"GENE1914","GENE1914_HUMAN","P23587","Protein GENE1914",0.073,1,0.921992,0,0.0353,4,6,TRUE,TRUE,FALSE
"GENE0874","GENE0874_HUMAN","P98782","Protein GENE0874",-0.3749,1,0.929199,0,0.0319,2,5,FALSE,FALSE,FALSE
"GENE0266","GENE0266_HUMAN","P50068","Protein GENE0266",0.7707,1,0.686621,0,0.1633,6,2,FALSE,FALSE,FALSE
"GENE2690","GENE2690_HUMAN","P32407","Protein GENE2690",-0.0026,1,0.990203,0,0.0043,6,3,FALSE,TRUE,FALSE
"GENE2403","GENE2403_HUMAN","P06137","Protein GENE2403",0.2804,1,0.350058,0,0.4559,6,6,FALSE,FALSE,FALSE
"GENE0498","GENE0498_HUMAN","P77616","Protein GENE0498",0.6088,0.019102,0.005465,1.7042,2.2624,4,5,FALSE,FALSE,TRUE
"GENE2232","GENE2232_HUMAN","P13661","Protein GENE2232",4.2432,0.038616,0.011897,1.669,1.9246,6,4,FALSE,TRUE,TRUE
"GENE0660","GENE0660_HUMAN","P09666","Protein GENE0660",-0.3101,1,0.397613,0,0.4005,3,5,FALSE,FALSE,FALSE
"GENE1008","GENE1008_HUMAN","P40212","Protein GENE1008",-0.0635,1,0.74556,0,0.1275,6,2,FALSE,FALSE,FALSE
"GENE2171","GENE2171_HUMAN","P29816","Protein GENE2171",-0.101,1,0.780081,0,0.1079,6,6,FALSE,FALSE,FALSE
"GENE2818","GENE2818_HUMAN","P56881","Protein GENE2818",0.1081,0.408789,0.096722,0.3333,1.0145,3,2,FALSE,FALSE,FALSE
"GENE2026","GENE2026_HUMAN","P47359","Protein GENE2026",0.4017,1,0.571023,0,0.2433,2,5,FALSE,TRUE,FALSE
"GENE1004","GENE1004_HUMAN","P41357","Protein GENE1004",0.1223,0.492314,0.330045,0,0.4814,3,3,TRUE,FALSE,FALSE
"GENE1786","GENE1786_HUMAN","P69846","Protein GENE1786",-0.2738,0.739436,0.536259,0,0.2706,2,4,FALSE,FALSE,FALSE
"GENE0002","GENE0002_HUMAN","P50675","Protein GENE0002",0.3578,0.176572,0.09816,0.9651,1.0081,4,5,FALSE,FALSE,FALSE
"GENE1173","GENE1173_HUMAN","P03735","Protein GENE1173",0.8105,1,0.642532,0,0.1921,2,2,FALSE,FALSE,FALSE
"GENE2652","GENE2652_HUMAN","P75708","Protein GENE2652",-0.3564,0.968563,0.197427,0.4664,0.7046,3,6,FALSE,FALSE,FALSE
"GENE0337","GENE0337_HUMAN","P30263","Protein GENE0337",2.4355,0.179941,0.038735,1.0687,1.4119,4,5,FALSE,FALSE,TRUE
"GENE1683","GENE1683_HUMAN","P40094","Protein GENE1683",0.383,1,0.731887,0.0398,0.1356,3,6,FALSE,FALSE,FALSE
"GENE2104","GENE2104_HUMAN","P13813","Protein GENE2104",0.1081,1,0.392838,0.0571,0.4058,3,2,FALSE,FALSE,FALSE
"GENE0467","GENE0467_HUMAN","P81638","Protein GENE0467",0.2987,1,0.337266,0.2936,0.472,5,6,FALSE,TRUE,FALSE
"GENE2036","GENE2036_HUMAN","P25144","Protein GENE2036",-0.5473,0.000103,2.5e-05,3.9212,4.6097,3,2,FALSE,FALSE,TRUE
"GENE2572","GENE2572_HUMAN","P38038","Protein GENE2572",0.1893,1,0.458888,0,0.3383,4,4,FALSE,FALSE,FALSE
"GENE0364","GENE0364_HUMAN","P86453","Protein GENE0364",0.1045,0.967397,0.87721,0,0.0569,5,4,FALSE,FALSE,FALSE
"GENE1235","GENE1235_HUMAN","P61729","Protein GENE1235",-0.0998,1,0.712247,0,0.1474,3,6,FALSE,FALSE,FALSE
"GENE1671","GENE1671_HUMAN","P29696","Protein GENE1671",-3.7027,0.019308,0.007727,1.4182,2.112,6,3,FALSE,FALSE,TRUE
"GENE0503","GENE0503_HUMAN","P38171","Protein GENE0503",-0.2841,0.52365,0.255715,0.1567,0.5922,4,2,FALSE,FALSE,FALSE
"GENE2804","GENE2804_HUMAN","P05235","Protein GENE2804",0.3298,1,0.597271,0,0.2238,3,4,FALSE,FALSE,FALSE
"GENE2288","GENE2288_HUMAN","P39041","Protein GENE2288",0.2298,1,0.827038,0,0.0825,2,2,FALSE,FALSE,FALSE
"GENE0807","GENE0807_HUMAN","P60602","Protein GENE0807",-0.0791,1,0.370459,0.1044,0.4313,5,4,FALSE,FALSE,FALSE
"GENE1088","GENE1088_HUMAN","P30137","Protein GENE1088",0.1443,1,0.294518,0,0.5309,4,3,FALSE,FALSE,FALSE
"GENE2408","GENE2408_HUMAN","P09046","Protein GENE2408",0.1305,0.221881,0.201683,0.5405,0.6953,2,2,FALSE,FALSE,FALSE
"GENE2692","GENE2692_HUMAN","P98795","Protein GENE2692",-0.048,0.211359,0.197882,0.1366,0.7036,3,4,FALSE,FALSE,FALSE
"GENE0610","GENE0610_HUMAN","P00806","Protein GENE0610",-0.0602,1,0.60947,0,0.215,5,6,FALSE,FALSE,FALSE
"GENE0352","GENE0352_HUMAN","P01613","Protein GENE0352",-0.1671,1,0.702923,0,0.1531,5,2,FALSE,FALSE,FALSE
"GENE1302","GENE1302_HUMAN","P19212","Protein GENE1302",-0.6903,0.511005,0.173516,0.2817,0.7607,3,3,FALSE,FALSE,FALSE
"GENE2886","GENE2886_HUMAN","P25964","Protein GENE2886",-0.0679,0.880132,0.373857,0,0.4273,3,3,FALSE,FALSE,FALSE
"GENE2144","GENE2144_HUMAN","P01229","Protein GENE2144",0.1459,1,0.37319,0,0.4281,6,3,FALSE,FALSE,FALSE
"GENE0909","GENE0909_HUMAN","P13831","Protein GENE0909",0.2936,1,0.660141,0,0.1804,6,6,FALSE,FALSE,FALSE
"GENE1647","GENE1647_HUMAN","P04825","Protein GENE1647",0.3271,1,0.432476,0,0.364,5,6,FALSE,FALSE,FALSE
"GENE2383","GENE2383_HUMAN","P84100","Protein GENE2383",0.3461,1,0.902619,0,0.0445,5,6,FALSE,FALSE,FALSE
"GENE0649","GENE0649_HUMAN","P28976","Protein GENE0649",0.5435,0.962381,0.280053,0.4147,0.5528,4,3,FALSE,FALSE,FALSE
"GENE0035","GENE0035_HUMAN","P59317","Protein GENE0035",-2.8791,0.222986,0.047181,0.6739,1.3262,3,3,FALSE,FALSE,TRUE
"GENE2476","GENE2476_HUMAN","P98955","Protein GENE2476",0.0745,0.472326,0.200923,0.3344,0.697,5,5,FALSE,FALSE,FALSE
"GENE0028","GENE0028_HUMAN","P40985","Protein GENE0028",-0.3678,1,0.480606,0.1093,0.3182,4,5,TRUE,FALSE,FALSE
"GENE0257","GENE0257_HUMAN","P86100","Protein GENE0257",0.3479,1,0.458135,0,0.339,2,3,FALSE,TRUE,FALSE
"GENE2046","GENE2046_HUMAN","P71794","Protein GENE2046",2.0875,0.075338,0.016844,1.758,1.7735,4,3,FALSE,FALSE,TRUE
"GENE1902","GENE1902_HUMAN","P54752","Protein GENE1902",-0.4656,1,0.727343,0,0.1383,2,4,FALSE,TRUE,FALSE
"GENE0975","GENE0975_HUMAN","P16531","Protein GENE0975",-0.7125,1,0.325307,0.153,0.4877,6,5,FALSE,TRUE,FALSE
"GENE0061","GENE0061_HUMAN","P91197","Protein GENE0061",0.2831,1,0.494263,0.1171,0.306,2,3,FALSE,FALSE,FALSE
"GENE2087","GENE2087_HUMAN","P92925","Protein GENE2087",0.9207,1,0.585168,0,0.2327,5,5,FALSE,FALSE,FALSE
"GENE1519","GENE1519_HUMAN","P13316","Protein GENE1519",-0.0558,1,0.543555,0,0.2648,5,2,FALSE,FALSE,FALSE
"GENE1526","GENE1526_HUMAN","P01387","Protein GENE1526",0.2968,1,0.589096,0,0.2298,3,3,FALSE,FALSE,FALSE
"GENE0702","GENE0702_HUMAN","P61038","Protein GENE0702",0.3918,1,0.347931,0,0.4585,2,2,FALSE,FALSE,FALSE
"GENE2223","GENE2223_HUMAN","P71100","Protein GENE2223",-0.6013,0.337848,0.073055,0.9527,1.1363,5,2,FALSE,FALSE,FALSE
"GENE0521","GENE0521_HUMAN","P17026","Protein GENE0521",0.0703,1,0.614009,0,0.2118,4,3,FALSE,FALSE,FALSE
"GENE2478","GENE2478_HUMAN","P08322","Protein GENE2478",1.929,0.083654,0.036571,1.1325,1.4369,3,3,FALSE,TRUE,TRUE
"GENE1692","GENE1692_HUMAN","P60087","Protein GENE1692",0.6109,0.664485,0.561689,0,0.2505,4,3,FALSE,FALSE,FALSE
"GENE0360","GENE0360_HUMAN","P51826","Protein GENE0360",2.6813,0.217808,0.043733,0.9824,1.3592,2,6,FALSE,FALSE,TRUE
"GENE1723","GENE1723_HUMAN","P54857","Protein GENE1723",0.7101,0.963617,0.193239,0.284,0.7139,2,2,FALSE,FALSE,FALSE
"GENE2595","GENE2595_HUMAN","P94198","Protein GENE2595",0.3883,1,0.358443,0,0.4456,2,5,FALSE,FALSE,FALSE
"GENE1861","GENE1861_HUMAN","P02452","Protein GENE1861",-0.585,0.291069,0.231977,0.3675,0.6346,5,5,FALSE,TRUE,FALSE
"GENE2868","GENE2868_HUMAN","P52951","Protein GENE2868",-0.0488,0.895874,0.42491,0,0.3717,2,4,FALSE,FALSE,FALSE
"GENE0843","GENE0843_HUMAN","P43899","Protein GENE0843",0.3208,0.693372,0.689717,0,0.1613,6,5,FALSE,FALSE,FALSE
"GENE0776","GENE0776_HUMAN","P33943","Protein GENE0776",-0.4585,0.666278,0.215539,0.4798,0.6665,3,2,TRUE,FALSE,FALSE
"GENE0086","GENE0086_HUMAN","P33669","Protein GENE0086",0.0941,1,0.924608,0,0.034,2,4,FALSE,FALSE,FALSE
"GENE2439","GENE2439_HUMAN","P22203","Protein GENE2439",0.0692,1,0.533275,0,0.273,6,3,FALSE,FALSE,FALSE
"GENE0331","GENE0331_HUMAN","P56780","Protein GENE0331",0.899,0.38751,0.161756,0.2223,0.7911,4,3,FALSE,FALSE,FALSE
"GENE0221","GENE0221_HUMAN","P02673","Protein GENE0221",0.043,1,0.676438,0,0.1698,2,2,FALSE,FALSE,FALSE
"GENE1918","GENE1918_HUMAN","P46611","Protein GENE1918",-0.25,1,0.992383,0,0.0033,4,2,FALSE,FALSE,FALSE
"GENE2024","GENE2024_HUMAN","P74393","Protein GENE2024",0.23,1,0.989198,0,0.0047,5,3,TRUE,FALSE,FALSE
"GENE1222","GENE1222_HUMAN","P53130","Protein GENE1222",-0.6725,1,0.868721,0,0.0611,6,5,FALSE,FALSE,FALSE
"GENE1480","GENE1480_HUMAN","P17505","Protein GENE1480",-0.1719,1,0.761279,0,0.1185,3,6,FALSE,FALSE,FALSE
"GENE2485","GENE2485_HUMAN","P33796","Protein GENE2485",0.0221,0.921361,0.480675,0,0.3181,4,3,FALSE,FALSE,FALSE
"GENE2006","GENE2006_HUMAN","P99189","Protein GENE2006",-0.0555,1,0.818436,0,0.087,6,3,FALSE,TRUE,FALSE
"GENE1884","GENE1884_HUMAN","P66647","Protein GENE1884",0.7606,1,0.61689,0,0.2098,4,5,FALSE,FALSE,FALSE
"GENE1489","GENE1489_HUMAN","P21454","Protein GENE1489",-0.021,0.276042,0.114811,0.8748,0.94,2,2,FALSE,FALSE,FALSE
"GENE0608","GENE0608_HUMAN","P87709","Protein GENE0608",0.0921,1,0.473852,0,0.3244,4,3,FALSE,FALSE,FALSE
"GENE1505","GENE1505_HUMAN","P36463","Protein GENE1505",-0.2883,1,0.485776,0,0.3136,3,5,FALSE,FALSE,FALSE
"GENE0889","GENE0889_HUMAN","P72208","Protein GENE0889",0.7691,0.939765,0.334418,0.4685,0.4757,6,2,FALSE,FALSE,FALSE
"GENE1593","GENE1593_HUMAN","P49326","Protein GENE1593",-0.2761,0.549526,0.269563,0,0.5693,2,4,FALSE,TRUE,FALSE
"GENE1619","GENE1619_HUMAN","P53518","Protein GENE1619",3.7584,0.047769,0.033117,1.4681,1.4799,2,5,FALSE,FALSE,TRUE
"GENE2197","GENE2197_HUMAN","P13749","Protein GENE2197",2.7868,0.07044,0.026659,1.1937,1.5742,2,5,FALSE,FALSE,TRUE
"GENE2423","GENE2423_HUMAN","P15825","Protein GENE2423",0.1327,1,0.221128,0.1312,0.6554,6,4,FALSE,FALSE,FALSE
"GENE1045","GENE1045_HUMAN","P26672","Protein GENE1045",0.3707,0.96041,0.24152,0.1121,0.617,6,5,FALSE,FALSE,FALSE
"GENE0830","GENE0830_HUMAN","P15462","Protein GENE0830",3.1699,0.056498,0.012194,1.7529,1.9138,3,2,FALSE,FALSE,TRUE
"GENE0151","GENE0151_HUMAN","P06131","Protein GENE0151",0.457,1,0.404256,0,0.3933,2,5,FALSE,FALSE,FALSE
"GENE0851","GENE0851_HUMAN","P22735","Protein GENE0851",0.3068,1,0.261169,0.3199,0.5831,6,4,FALSE,FALSE,FALSE
"GENE0627","GENE0627_HUMAN","P27607","Protein GENE0627",-0.0381,1,0.57797,0,0.2381,5,6,FALSE,FALSE,FALSE
"GENE0892","GENE0892_HUMAN","P06858","Protein GENE0892",-0.1964,1,0.518495,0,0.2853,5,2,TRUE,FALSE,FALSE
"GENE0272","GENE0272_HUMAN","P48559","Protein GENE0272",-0.0319,1,0.457472,0,0.3396,5,5,FALSE,FALSE,FALSE
"GENE0971","GENE0971_HUMAN","P61492","Protein GENE0971",0.2021,0.942605,0.271043,0,0.567,2,6,FALSE,FALSE,FALSE
"GENE0059","GENE0059_HUMAN","P79204","Protein GENE0059",1.2047,0.103431,0.022299,1.1167,1.6517,3,2,FALSE,FALSE,TRUE
"GENE0525","GENE0525_HUMAN","P28387","Protein GENE0525",0.067,1,0.723755,0,0.1404,5,6,FALSE,FALSE,FALSE
"GENE0984","GENE0984_HUMAN","P57841","Protein GENE0984",-0.0947,1,0.732879,0,0.135,4,6,FALSE,FALSE,FALSE
"GENE0740","GENE0740_HUMAN","P40111","Protein GENE0740",0.5162,0.333304,0.146347,0.6747,0.8346,5,4,FALSE,FALSE,FALSE
"GENE2241","GENE2241_HUMAN","P46338","Protein GENE2241",-0.3939,0.817802,0.237783,0.1677,0.6238,3,2,FALSE,FALSE,FALSE
"GENE2776","GENE2776_HUMAN","P73177","Protein GENE2776",2.8804,0.08896,0.046379,0.8018,1.3337,4,2,FALSE,FALSE,TRUE
"GENE1798","GENE1798_HUMAN","P26082","Protein GENE1798",0.5568,1,0.444543,0,0.3521,5,5,FALSE,FALSE,FALSE
"GENE1327","GENE1327_HUMAN","P56415","Protein GENE1327",-0.4987,1,0.818023,0,0.0872,4,3,FALSE,FALSE,FALSE
"GENE2363","GENE2363_HUMAN","P94013","Protein GENE2363",0.1037,1,0.267196,0.0899,0.5732,2,6,FALSE,FALSE,FALSE
"GENE2077","GENE2077_HUMAN","P80973","Protein GENE2077",0.3282,1,0.707715,0,0.1501,4,2,FALSE,TRUE,FALSE
"GENE1514","GENE1514_HUMAN","P03967","Protein GENE1514",3.2631,0.195648,0.046394,0.9675,1.3335,5,2,FALSE,FALSE,TRUE
"GENE2862","GENE2862_HUMAN","P52658","Protein GENE2862",-0.0991,0.343884,0.09968,0.3341,1.0014,4,5,FALSE,FALSE,FALSE
"GENE1912","GENE1912_HUMAN","P24156","Protein GENE1912",-0.0222,1,0.729285,0,0.1371,2,2,FALSE,FALSE,FALSE
"GENE1737","GENE1737_HUMAN","P24536","Protein GENE1737",-0.016,1,0.942203,0,0.0259,4,2,FALSE,FALSE,FALSE
"GENE1717","GENE1717_HUMAN","P55702","Protein GENE1717",-0.9283,1,0.601312,0,0.2209,4,2,FALSE,FALSE,FALSE
"GENE1574","GENE1574_HUMAN","P86721","Protein GENE1574",0.0825,0.843115,0.241229,0.1866,0.6176,3,4,FALSE,FALSE,FALSE
"GENE0673","GENE0673_HUMAN","P59014","Protein GENE0673",-1.7948,0.062656,0.038276,0.9471,1.4171,3,3,TRUE,FALSE,TRUE
"GENE0829","GENE0829_HUMAN","P84661","Protein GENE0829",-1.1748,0.085675,0.028394,1.2583,1.5468,2,2,FALSE,TRUE,TRUE
"GENE2004","GENE2004_HUMAN","P98697","Protein GENE2004",-0.5054,1,0.286138,0,0.5434,6,4,FALSE,FALSE,FALSE
"GENE1760","GENE1760_HUMAN","P60707","Protein GENE1760",0.1536,0.631872,0.29914,0.1688,0.5241,4,3,FALSE,FALSE,FALSE
"GENE0571","GENE0571_HUMAN","P60576","Protein GENE0571",-0.0291,0.465735,0.140542,0.1713,0.8522,2,5,FALSE,FALSE,FALSE
"GENE0759","GENE0759_HUMAN","P65121","Protein GENE0759",0.1748,0.251141,0.142507,0.2946,0.8462,4,3,FALSE,FALSE,FALSE
"GENE0092","GENE0092_HUMAN","P26517","Protein GENE0092",0.7049,1,0.648142,0,0.1883,4,2,FALSE,FALSE,FALSE
"GENE1853","GENE1853_HUMAN","P40932","Protein GENE1853",0.5067,0.100563,0.028986,0.9508,1.5378,5,6,FALSE,FALSE,TRUE
"GENE2355","GENE2355_HUMAN","P74847","Protein GENE2355",0.4977,0.50363,0.183302,0.6675,0.7368,4,3,FALSE,FALSE,FALSE
"GENE0015","GENE0015_HUMAN","P94673","Protein GENE0015",0.4567,1,0.480349,0.1216,0.3184,6,4,FALSE,FALSE,FALSE
"GENE0453","GENE0453_HUMAN","P51227","Protein GENE0453",-0.1998,1,0.523958,0,0.2807,2,4,FALSE,FALSE,FALSE
"GENE2107","GENE2107_HUMAN","P50858","Protein GENE2107",-0.261,1,0.570516,0,0.2437,6,4,FALSE,FALSE,FALSE
"GENE0393","GENE0393_HUMAN","P92489","Protein GENE0393",0.1572,0.952221,0.200111,0.3074,0.6987,4,6,FALSE,FALSE,FALSE
"GENE0717","GENE0717_HUMAN","P48950","Protein GENE0717",-0.1113,0.815257,0.667736,0,0.1754,4,3,FALSE,FALSE,FALSE
"GENE0967","GENE0967_HUMAN","P88405","Protein GENE0967",-0.328,1,0.898289,0,0.0466,2,5,FALSE,FALSE,FALSE
"GENE0033","GENE0033_HUMAN","P44105","Protein GENE0033",0.1123,1,0.558897,0,0.2527,5,5,FALSE,FALSE,FALSE
"GENE2769","GENE2769_HUMAN","P59522","Protein GENE2769",-0.0447,0.423792,0.101433,0.5375,0.9938,5,3,FALSE,FALSE,FALSE
"GENE1156","GENE1156_HUMAN","P69308","Protein GENE1156",0.7538,0.986069,0.232767,0,0.6331,2,3,FALSE,FALSE,FALSE
"GENE1058","GENE1058_HUMAN","P38408","Protein GENE1058",-0.6856,1,0.724522,0,0.1399,3,2,FALSE,TRUE,FALSE
"GENE0917","GENE0917_HUMAN","P32721","Protein GENE0917",-0.1156,0.967893,0.253466,0.0818,0.5961,6,5,FALSE,FALSE,FALSE
"GENE2259","GENE2259_HUMAN","P70819","Protein GENE2259",-0.287,0.09466,0.071424,0.7878,1.1462,6,2,FALSE,FALSE,FALSE
"GENE0664","GENE0664_HUMAN","P04303","Protein GENE0664",1.0281,0.788619,0.351842,0.3165,0.4537,5,5,FALSE,FALSE,FALSE
"GENE0461","GENE0461_HUMAN","P57326","Protein GENE0461",-0.146,1,0.604911,0,0.2183,6,4,FALSE,FALSE,FALSE
"GENE1719","GENE1719_HUMAN","P39888","Protein GENE1719",0.3886,0.304067,0.245045,0.134,0.6108,3,2,FALSE,FALSE,FALSE
"GENE0955","GENE0955_HUMAN","P04734","Protein GENE0955",0.278,1,0.995518,0,0.002,4,6,TRUE,TRUE,FALSE
"GENE2267","GENE2267_HUMAN","P32375","Protein GENE2267",-3.342,0.07994,0.020863,1.3441,1.6806,2,2,FALSE,FALSE,TRUE
"GENE1422","GENE1422_HUMAN","P22219","Protein GENE1422",-0.132,0.74064,0.218312,0.1147,0.6609,3,3,TRUE,TRUE,FALSE
"GENE1515","GENE1515_HUMAN","P49107","Protein GENE1515",-0.0502,0.310906,0.072943,0.4464,1.137,4,6,FALSE,FALSE,FALSE
"GENE1636","GENE1636_HUMAN","P43830","Protein GENE1636",0.2906,1,0.806756,0,0.0933,5,4,FALSE,FALSE,FALSE
"GENE1939","GENE1939_HUMAN","P54707","Protein GENE1939",0.2166,1,0.776732,0,0.1097,5,4,TRUE,FALSE,FALSE
"GENE1138","GENE1138_HUMAN","P50175","Protein GENE1138",0.2322,1,0.597229,0,0.2239,3,5,FALSE,FALSE,FALSE
"GENE1858","GENE1858_HUMAN","P34680","Protein GENE1858",-0.365,1,0.741185,0,0.1301,2,3,FALSE,FALSE,FALSE
"GENE1082","GENE1082_HUMAN","P09082","Protein GENE1082",0.0699,1,0.840894,0,0.0753,3,4,FALSE,FALSE,FALSE
"GENE1429","GENE1429_HUMAN","P58949","Protein GENE1429",-1.2178,0.071229,0.027119,0.9901,1.5667,4,3,FALSE,FALSE,TRUE
"GENE1157","GENE1157_HUMAN","P74064","Protein GENE1157",-0.3965,0.522223,0.110888,0.4916,0.9551,2,3,FALSE,FALSE,FALSE
"GENE1537","GENE1537_HUMAN","P16432","Protein GENE1537",0.5935,1,0.904171,0,0.0437,5,5,FALSE,FALSE,FALSE
