"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE1576","GENE1576_HUMAN","P33486","Protein GENE1576",0.3902,0.840299,0.203631,0.5152,0.6912,2,2,FALSE,FALSE,FALSE
"GENE1383","GENE1383_HUMAN","P79134","Protein GENE1383",0.6083,1,0.879421,0,0.0558,2,2,FALSE,FALSE,FALSE
"GENE1888","GENE1888_HUMAN","P22140","Protein GENE1888",-0.13,0.118263,0.08906,0.6047,1.0503,4,6,FALSE,TRUE,FALSE
"GENE2248","GENE2248_HUMAN","P79703","Protein GENE2248",0.2813,0.138339,0.109014,0.3189,0.9625,3,5,FALSE,FALSE,FALSE
"GENE1122","GENE1122_HUMAN","P65082","Protein GENE1122",-0.3822,1,0.431917,0,0.3646,3,3,TRUE,FALSE,FALSE
"GENE2555","GENE2555_HUMAN","P03751","Protein GENE2555",-0.0096,1,0.561304,0.1865,0.2508,4,6,FALSE,FALSE,FALSE
"GENE2357","GENE2357_HUMAN","P75815","Protein GENE2357",-0.049,1,0.684534,0,0.1646,4,5,FALSE,FALSE,FALSE
"GENE0313","GENE0313_HUMAN","P47086","Protein GENE0313",-0.4442,0.336305,0.085491,0.5002,1.0681,5,6,TRUE,FALSE,FALSE
"GENE1977","GENE1977_HUMAN","P64916","Protein GENE1977",-0.1428,0.547738,0.395767,0.1518,0.4026,5,2,FALSE,FALSE,FALSE
"GENE1696","GENE1696_HUMAN","P95093","Protein GENE1696",0.293,1,0.414923,0,0.382,6,3,TRUE,FALSE,FALSE
"FMR1","FMR1_HUMAN","P02417","Protein FMR1",2e-04,1,0.388049,0,0.4111,5,2,TRUE,FALSE,FALSE
"GENE1991","GENE1991_HUMAN","P86478","Protein GENE1991",0.2887,1,0.387202,0,0.4121,2,2,FALSE,FALSE,FALSE
"GENE2201","GENE2201_HUMAN","P47720","Protein GENE2201",0.3987,0.407555,0.247519,0.456,0.6064,2,6,FALSE,FALSE,FALSE
"GENE2142","GENE2142_HUMAN","P74938","Protein GENE2142",-0.1307,1,0.570304,0,0.2439,5,3,FALSE,FALSE,FALSE
"GENE2097","GENE2097_HUMAN","P27069","Protein GENE2097",-0.1743,1,0.949332,0,0.0226,3,3,FALSE,FALSE,FALSE
"GENE1035","GENE1035_HUMAN","P18473","Protein GENE1035",0.7282,1,0.445528,0,0.3511,4,5,FALSE,FALSE,FALSE
"GENE1865","GENE1865_HUMAN","P28920","Protein GENE1865",0.4263,1,0.833905,0,0.0789,3,2,FALSE,FALSE,FALSE
"GENE2050","GENE2050_HUMAN","P34951","Protein GENE2050",0.0435,1,0.992883,0,0.0031,4,4,FALSE,FALSE,FALSE
"GENE2538","GENE2538_HUMAN","P61131","Protein GENE2538",-0.2671,1,0.75085,0,0.1244,4,3,FALSE,FALSE,FALSE
"GENE2553","GENE2553_HUMAN","P16954","Protein GENE2553",3.5159,0.108922,0.025584,1.289,1.592,4,2,FALSE,FALSE,TRUE
"GENE2577","GENE2577_HUMAN","P01760","Protein GENE2577",0.2252,1,0.250011,0.0516,0.602,5,4,FALSE,FALSE,FALSE
"GENE1859","GENE1859_HUMAN","P37117","Protein GENE1859",0.64,1,0.290039,0,0.5375,5,4,TRUE,FALSE,FALSE
"GENE0996","GENE0996_HUMAN","P03103","Protein GENE0996",0.5339,0.555218,0.259709,0.4131,0.5855,5,6,FALSE,TRUE,FALSE
"GENE2365","GENE2365_HUMAN","P61518","Protein GENE2365",-0.0196,1,0.68326,0.0832,0.1654,3,6,FALSE,FALSE,FALSE
"GENE1857","GENE1857_HUMAN","P42926","Protein GENE1857",0.2395,1,0.966735,0,0.0147,3,4,TRUE,FALSE,FALSE
"GENE1128","GENE1128_HUMAN","P44246","Protein GENE1128",0.5417,0.375546,0.095585,0.4506,1.0196,6,4,FALSE,FALSE,FALSE
"GENE0228","GENE0228_HUMAN","P87740","Protein GENE0228",-0.4296,0.956495,0.442334,0.1093,0.3542,5,3,FALSE,FALSE,FALSE
"GENE2121","GENE2121_HUMAN","P96755","Protein GENE2121",-0.426,1,0.9224,0,0.0351,3,2,FALSE,FALSE,FALSE
"GENE1750","GENE1750_HUMAN","P84370","Protein GENE1750",-0.1125,1,0.791371,0,0.1016,3,4,FALSE,FALSE,FALSE
"GENE0344","GENE0344_HUMAN","P32767","Protein GENE0344",-0.7155,1,0.719705,0,0.1428,2,6,TRUE,FALSE,FALSE
"GENE0688","GENE0688_HUMAN","P48419","Protein GENE0688",0.5296,0.350504,0.108689,0.3273,0.9638,2,2,FALSE,FALSE,FALSE
"GENE1355","GENE1355_HUMAN","P48940","Protein GENE1355",-0.3219,1,0.885214,0,0.053,4,5,FALSE,FALSE,FALSE
"GENE2507","GENE2507_HUMAN","P17007","Protein GENE2507",-0.7496,1,0.77603,0,0.1101,3,5,FALSE,FALSE,FALSE
"GENE2267","GENE2267_HUMAN","P63720","Protein GENE2267",0.1517,1,0.720719,0.0534,0.1422,2,3,FALSE,FALSE,FALSE
"GENE2493","GENE2493_HUMAN","P40221","Protein GENE2493",0.6051,1,0.632004,0,0.1993,5,2,FALSE,FALSE,FALSE
"DDX50","DDX50_HUMAN","P68785","Protein DDX50",0.575,1,0.988785,0,0.0049,3,3,FALSE,FALSE,FALSE
"GENE2278","GENE2278_HUMAN","P76492","Protein GENE2278",-0.076,0.413365,0.275791,0,0.5594,2,4,TRUE,FALSE,FALSE
"GENE1031","GENE1031_HUMAN","P95655","Protein GENE1031",0.0962,0.57943,0.119499,0.6575,0.9226,3,3,FALSE,FALSE,FALSE
"GENE2112","GENE2112_HUMAN","P82077","Protein GENE2112",0.3473,0.669265,0.310813,0.0125,0.5075,6,6,FALSE,FALSE,FALSE
"GENE0162","GENE0162_HUMAN","P78407","Protein GENE0162",-0.2062,0.786983,0.644417,0,0.1908,2,6,FALSE,FALSE,FALSE
"GENE1710","GENE1710_HUMAN","P37856","Protein GENE1710",0.222,0.517711,0.190443,0.5275,0.7202,3,3,FALSE,FALSE,FALSE
"GENE2848","GENE2848_HUMAN","P96966","Protein GENE2848",0.3754,1,0.562199,0,0.2501,2,4,TRUE,FALSE,FALSE
"GENE1212","GENE1212_HUMAN","P59058","Protein GENE1212",-0.4626,1,0.658871,0,0.1812,2,6,FALSE,TRUE,FALSE
"GENE0197","GENE0197_HUMAN","P91152","Protein GENE0197",0.4055,1,0.304402,0.1913,0.5166,3,5,FALSE,FALSE,FALSE
"GENE2567","GENE2567_HUMAN","P67474","Protein GENE2567",0.2049,1,0.804364,0,0.0945,6,4,FALSE,FALSE,FALSE
"GENE1699","GENE1699_HUMAN","P32139","Protein GENE1699",-1.216,1,0.298803,0,0.5246,3,2,FALSE,FALSE,FALSE
"GENE1037","GENE1037_HUMAN","P62951","Protein GENE1037",-0.0395,1,0.673432,0,0.1717,5,3,FALSE,FALSE,FALSE
"GENE0163","GENE0163_HUMAN","P50063","Protein GENE0163",0.2862,0.839142,0.792049,0,0.1012,3,4,FALSE,FALSE,FALSE
"GENE1232","GENE1232_HUMAN","P44560","Protein GENE1232",0.3912,0.809897,0.650731,0,0.1866,6,3,FALSE,TRUE,FALSE
"GENE1537","GENE1537_HUMAN","P77459","Protein GENE1537",-0.0809,1,0.684154,0,0.1648,2,4,FALSE,FALSE,FALSE
"GENE2855","GENE2855_HUMAN","P43947","Protein GENE2855",0.6529,0.855897,0.673389,0,0.1717,5,6,FALSE,FALSE,FALSE
"GENE2288","GENE2288_HUMAN","P23110","Protein GENE2288",0.2581,1,0.301435,0.3175,0.5208,2,5,FALSE,FALSE,FALSE
"GENE0588","GENE0588_HUMAN","P79487","Protein GENE0588",-0.7126,0.384964,0.094674,0.6727,1.0238,2,6,FALSE,FALSE,FALSE
"GENE0066","GENE0066_HUMAN","P18820","Protein GENE0066",-0.2126,0.963862,0.238245,0.4861,0.623,4,2,FALSE,FALSE,FALSE
"GENE1952","GENE1952_HUMAN","P38928","Protein GENE1952",0.6758,0.065166,0.035471,1.046,1.4501,5,5,FALSE,FALSE,TRUE
"GENE1330","GENE1330_HUMAN","P37724","Protein GENE1330",0.3326,0.946209,0.467244,0,0.3305,2,3,FALSE,FALSE,FALSE
"GENE0598","GENE0598_HUMAN","P95777","Protein GENE0598",0.0552,0.885687,0.298389,0.0428,0.5252,4,3,FALSE,FALSE,FALSE
"GENE1595","GENE1595_HUMAN","P83146","Protein GENE1595",0.5753,0.858968,0.744784,0,0.128,3,3,FALSE,TRUE,FALSE
"GENE1412","GENE1412_HUMAN","P25362","Protein GENE1412",0.0267,0.552602,0.412212,0,0.3849,2,4,FALSE,FALSE,FALSE
"GENE0071","GENE0071_HUMAN","P81403","Protein GENE0071",-0.3057,1,0.415854,0.2835,0.3811,6,6,FALSE,FALSE,FALSE
"GENE2835","GENE2835_HUMAN","P25002","Protein GENE2835",-0.6006,0.191372,0.146627,0.3105,0.8338,4,5,FALSE,FALSE,FALSE
"GENE2498","GENE2498_HUMAN","P75102","Protein GENE2498",0.3919,0.578297,0.165928,0.4107,0.7801,5,4,FALSE,FALSE,FALSE
"GENE1270","GENE1270_HUMAN","P78997","Protein GENE1270",-0.0311,1,0.557658,0,0.2536,2,2,FALSE,FALSE,FALSE
"GENE0708","GENE0708_HUMAN","P42964","Protein GENE0708",-0.0062,0.717206,0.228487,0.3751,0.6411,6,3,FALSE,FALSE,FALSE
"GENE0938","GENE0938_HUMAN","P45295","Protein GENE0938",0.5039,0.921508,0.338122,0.1311,0.4709,2,6,FALSE,FALSE,FALSE
"GENE0738","GENE0738_HUMAN","P10303","Protein GENE0738",-0.0206,1,0.370121,0,0.4317,3,5,FALSE,FALSE,FALSE
"GENE0920","GENE0920_HUMAN","P40535","Protein GENE0920",0.0454,1,0.709041,0,0.1493,5,6,FALSE,FALSE,FALSE
"GENE0119","GENE0119_HUMAN","P66415","Protein GENE0119",-0.4364,1,0.848843,0,0.0712,4,2,FALSE,FALSE,FALSE
"GENE1077","GENE1077_HUMAN","P33532","Protein GENE1077",0.4121,1,0.667266,0,0.1757,5,3,FALSE,FALSE,FALSE
"GENE0517","GENE0517_HUMAN","P00707","Protein GENE0517",0.0835,1,0.417462,0,0.3794,3,4,TRUE,FALSE,FALSE
"GENE2558","GENE2558_HUMAN","P32723","Protein GENE2558",0.1904,1,0.663931,0,0.1779,2,4,TRUE,FALSE,FALSE
"GENE2316","GENE2316_HUMAN","P13387","Protein GENE2316",-0.5035,1,0.893796,0,0.0488,4,6,FALSE,FALSE,FALSE
"GENE1222","GENE1222_HUMAN","P16454","Protein GENE1222",-0.0904,0.697854,0.521339,0,0.2829,6,3,FALSE,FALSE,FALSE
"GENE0770","GENE0770_HUMAN","P93685","Protein GENE0770",0.0608,1,0.604318,0,0.2187,2,4,FALSE,FALSE,FALSE
"GENE0451","GENE0451_HUMAN","P82905","Protein GENE0451",-0.2073,1,0.85915,0,0.0659,4,6,FALSE,TRUE,FALSE
"GENE0211","GENE0211_HUMAN","P46751","Protein GENE0211",0.1529,1,0.393682,0.2992,0.4049,5,6,FALSE,TRUE,FALSE
"GENE1883","GENE1883_HUMAN","P65981","Protein GENE1883",0.3938,0.412692,0.231409,0.6233,0.6356,2,4,FALSE,FALSE,FALSE
"GENE2873","GENE2873_HUMAN","P00512","Protein GENE2873",-0.1448,1,0.437837,0,0.3587,6,3,FALSE,FALSE,FALSE
"GENE0217","GENE0217_HUMAN","P10371","Protein GENE0217",0.5721,0.383726,0.083872,0.5087,1.0764,2,5,FALSE,FALSE,FALSE
"GENE1940","GENE1940_HUMAN","P59467","Protein GENE1940",-0.4358,1,0.934187,0,0.0296,2,6,FALSE,TRUE,FALSE
"GENE1252","GENE1252_HUMAN","P35169","Protein GENE1252",0.0264,1,0.622549,0,0.2058,4,5,FALSE,FALSE,FALSE
"GENE2107","GENE2107_HUMAN","P54598","Protein GENE2107",-0.5506,1,0.950013,0,0.0223,3,6,FALSE,FALSE,FALSE
"GENE2158","GENE2158_HUMAN","P26959","Protein GENE2158",0.8406,1,0.758186,0,0.1202,4,2,TRUE,TRUE,FALSE
"GENE1008","GENE1008_HUMAN","P29878","Protein GENE1008",0.3661,1,0.514521,0,0.2886,2,4,FALSE,FALSE,FALSE
"GENE1157","GENE1157_HUMAN","P55567","Protein GENE1157",-1.1665,0.008683,0.006541,1.8793,2.1844,3,2,FALSE,FALSE,TRUE
"GENE2540","GENE2540_HUMAN","P51625","Protein GENE2540",0.242,0.426444,0.111513,0.6832,0.9527,4,4,FALSE,FALSE,FALSE
"GENE0902","GENE0902_HUMAN","P00953","Protein GENE0902",0.3272,1,0.450839,0.2044,0.346,2,3,FALSE,FALSE,FALSE
"GENE0070","GENE0070_HUMAN","P40579","Protein GENE0070",-0.1784,1,0.440192,0,0.3564,4,3,FALSE,FALSE,FALSE
"GENE1464","GENE1464_HUMAN","P27357","Protein GENE1464",0.1257,1,0.6697,0.0215,0.1741,4,3,FALSE,FALSE,FALSE
"GENE0939","GENE0939_HUMAN","P01805","Protein GENE0939",-0.1814,0.441841,0.112787,0.597,0.9477,5,5,FALSE,FALSE,FALSE
"GENE0808","GENE0808_HUMAN","P97911","Protein GENE0808",-0.0649,0.29648,0.181225,0.6678,0.7418,6,6,FALSE,FALSE,FALSE
"GENE1453","GENE1453_HUMAN","P01164","Protein GENE1453",-0.1251,0.666517,0.587821,0,0.2308,4,2,FALSE,FALSE,FALSE
"GENE1958","GENE1958_HUMAN","P85968","Protein GENE1958",0.2559,1,0.830879,0,0.0805,4,4,FALSE,TRUE,FALSE
"GENE0854","GENE0854_HUMAN","P61681","Protein GENE0854",-0.2417,1,0.816951,0,0.0878,5,2,FALSE,FALSE,FALSE
"GENE2049","GENE2049_HUMAN","P03738","Protein GENE2049",0.8722,0.709335,0.157398,0.3665,0.803,2,4,FALSE,FALSE,FALSE
"GENE0946","GENE0946_HUMAN","P56584","Protein GENE0946",-0.3456,0.783408,0.29959,0.0703,0.5235,5,2,FALSE,FALSE,FALSE
"GENE1782","GENE1782_HUMAN","P24314","Protein GENE1782",-0.1321,1,0.816825,0,0.0879,4,4,FALSE,FALSE,FALSE
"GENE1375","GENE1375_HUMAN","P43103","Protein GENE1375",-0.3162,0.444086,0.209519,0.4673,0.6788,5,2,FALSE,FALSE,FALSE
"GENE2523","GENE2523_HUMAN","P75960","Protein GENE2523",0.0994,1,0.577591,0.1304,0.2384,4,5,FALSE,FALSE,FALSE
"GENE0538","GENE0538_HUMAN","P42632","Protein GENE0538",-0.1113,1,0.434917,0.2704,0.3616,6,2,FALSE,FALSE,FALSE
"GENE0394","GENE0394_HUMAN","P30137","Protein GENE0394",0.5926,1,0.843513,0,0.0739,3,3,FALSE,FALSE,FALSE
"GENE1483","GENE1483_HUMAN","P95510","Protein GENE1483",0.2161,1,0.496931,0.0337,0.3037,2,6,FALSE,FALSE,FALSE
"GENE0606","GENE0606_HUMAN","P85731","Protein GENE0606",0.3222,1,0.832977,0,0.0794,2,6,FALSE,FALSE,FALSE
"GENE0539","GENE0539_HUMAN","P05981","Protein GENE0539",-0.4821,1,0.319152,0,0.496,6,2,TRUE,FALSE,FALSE
"GENE1238","GENE1238_HUMAN","P20833","Protein GENE1238",-0.392,1,0.777302,0,0.1094,3,4,FALSE,FALSE,FALSE
"GENE1911","GENE1911_HUMAN","P08663","Protein GENE1911",-0.3718,0.623409,0.148437,0.5655,0.8285,4,3,FALSE,TRUE,FALSE
"GENE1226","GENE1226_HUMAN","P23410","Protein GENE1226",-0.0888,1,0.743196,0,0.1289,4,3,FALSE,FALSE,FALSE
"GENE2368","GENE2368_HUMAN","P32476","Protein GENE2368",0.2454,1,0.685269,0,0.1641,3,6,FALSE,FALSE,FALSE
"GENE1058","GENE1058_HUMAN","P90702","Protein GENE1058",-0.1715,1,0.895871,0,0.0478,2,4,FALSE,FALSE,FALSE
"LARP1","LARP1_HUMAN","P04443","Protein LARP1",-0.7316,0.842041,0.436444,0.0073,0.3601,5,5,FALSE,FALSE,FALSE
"GENE2215","GENE2215_HUMAN","P22914","Protein GENE2215",-0.1277,1,0.596323,0,0.2245,3,3,FALSE,TRUE,FALSE
"GENE0358","GENE0358_HUMAN","P57009","Protein GENE0358",-0.1999,0.663094,0.653424,0.0997,0.1848,6,3,FALSE,FALSE,FALSE
"GENE1470","GENE1470_HUMAN","P06745","Protein GENE1470",-0.2939,1,0.443884,0.0644,0.3527,6,2,FALSE,FALSE,FALSE
"GENE1015","GENE1015_HUMAN","P23563","Protein GENE1015",-0.2771,1,0.920525,0,0.036,5,6,FALSE,FALSE,FALSE
"GENE0819","GENE0819_HUMAN","P46699","Protein GENE0819",0.4102,1,0.422696,0,0.374,4,3,FALSE,FALSE,FALSE
"GENE1569","GENE1569_HUMAN","P50409","Protein GENE1569",0.3229,1,0.696795,0,0.1569,5,4,FALSE,FALSE,FALSE
"GENE0068","GENE0068_HUMAN","P87225","Protein GENE0068",-3.5146,0.010105,0.004244,1.9319,2.3722,3,5,FALSE,TRUE,TRUE
"GENE2247","GENE2247_HUMAN","P22588","Protein GENE2247",-0.3038,0.595976,0.379352,0.3374,0.421,4,6,FALSE,FALSE,FALSE
"GENE2590","GENE2590_HUMAN","P94779","Protein GENE2590",0.0477,0.213877,0.123705,0.4924,0.9076,2,6,FALSE,TRUE,FALSE
"TRIP4","TRIP4_HUMAN","P02245","Protein TRIP4",-0.4112,0.390671,0.118261,0.3709,0.9272,5,6,TRUE,FALSE,FALSE
"GENE2465","GENE2465_HUMAN","P93717","Protein GENE2465",0.2408,0.294852,0.07519,0.7206,1.1238,4,3,FALSE,FALSE,FALSE
"GENE0764","GENE0764_HUMAN","P74599","Protein GENE0764",-0.0165,0.514695,0.255755,0.1112,0.5922,5,6,FALSE,FALSE,FALSE
"GENE1689","GENE1689_HUMAN","P14940","Protein GENE1689",0.082,1,0.400469,0.3664,0.3974,2,4,TRUE,TRUE,FALSE
"GENE0416","GENE0416_HUMAN","P17169","Protein GENE0416",0.0353,1,0.954008,0,0.0204,6,2,FALSE,FALSE,FALSE
"GENE0002","GENE0002_HUMAN","P96370","Protein GENE0002",-0.3424,1,0.883195,0,0.0539,6,2,FALSE,FALSE,FALSE
"DHX30","DHX30_HUMAN","P91042","Protein DHX30",0.4122,1,0.354894,0.3219,0.4499,6,5,FALSE,FALSE,FALSE
"GENE2600","GENE2600_HUMAN","P24167","Protein GENE2600",-0.0604,0.329948,0.130501,0.4111,0.8844,4,2,FALSE,FALSE,FALSE
"GENE1629","GENE1629_HUMAN","P89978","Protein GENE1629",-0.463,1,0.753686,0,0.1228,5,2,FALSE,FALSE,FALSE
"GENE1399","GENE1399_HUMAN","P05063","Protein GENE1399",-0.0985,0.119598,0.105115,0.4488,0.9783,2,3,FALSE,FALSE,FALSE
"GENE0789","GENE0789_HUMAN","P39832","Protein GENE0789",0.49,1,0.78501,0,0.1051,6,5,FALSE,FALSE,FALSE
"GENE2167","GENE2167_HUMAN","P65908","Protein GENE2167",-0.0059,1,0.596069,0,0.2247,5,6,FALSE,FALSE,FALSE
"GENE1647","GENE1647_HUMAN","P79014","Protein GENE1647",-0.1781,0.76692,0.257643,0.1412,0.589,6,6,FALSE,FALSE,FALSE
"GENE0540","GENE0540_HUMAN","P35895","Protein GENE0540",0.2563,0.676172,0.615573,0,0.2107,5,3,FALSE,FALSE,FALSE
"GENE2787","GENE2787_HUMAN","P69695","Protein GENE2787",-0.5542,1,0.50381,0.2536,0.2977,2,2,FALSE,FALSE,FALSE
"GENE2603","GENE2603_HUMAN","P04104","Protein GENE2603",0.2104,1,0.45363,0,0.3433,4,3,FALSE,FALSE,FALSE
"GENE2817","GENE2817_HUMAN","P02577","Protein GENE2817",0.1564,1,0.477752,0.0932,0.3208,6,5,FALSE,FALSE,FALSE
"GENE1540","GENE1540_HUMAN","P39355","Protein GENE1540",-0.1916,1,0.793406,0,0.1005,4,3,FALSE,FALSE,FALSE
"GENE0977","GENE0977_HUMAN","P81773","Protein GENE0977",0.1487,0.574449,0.133992,0.26,0.8729,4,2,FALSE,FALSE,FALSE
"GENE1443","GENE1443_HUMAN","P33791","Protein GENE1443",-0.0529,0.533865,0.14765,0.1992,0.8308,5,2,FALSE,FALSE,FALSE
"GENE1301","GENE1301_HUMAN","P03482","Protein GENE1301",-0.464,0.733374,0.161115,0.3963,0.7929,2,5,FALSE,FALSE,FALSE
"GENE1003","GENE1003_HUMAN","P85224","Protein GENE1003",0.6471,1,0.509678,0,0.2927,6,2,FALSE,FALSE,FALSE
"GENE1034","GENE1034_HUMAN","P25680","Protein GENE1034",0.3109,0.339033,0.086948,0.9315,1.0607,2,4,FALSE,FALSE,FALSE
"GENE1093","GENE1093_HUMAN","P47633","Protein GENE1093",0.1733,1,0.290877,0.4856,0.5363,2,5,FALSE,FALSE,FALSE
"GENE2150","GENE2150_HUMAN","P14115","Protein GENE2150",0.0103,1,0.575277,0.0877,0.2401,2,3,FALSE,FALSE,FALSE
"GENE0095","GENE0095_HUMAN","P03863","Protein GENE0095",0.3376,1,0.786772,0,0.1042,4,4,TRUE,FALSE,FALSE
"GENE1186","GENE1186_HUMAN","P59040","Protein GENE1186",0.0959,0.758515,0.391217,0.2098,0.4076,5,3,TRUE,FALSE,FALSE
"GENE0458","GENE0458_HUMAN","P83507","Protein GENE0458",-0.338,1,0.7083,0,0.1498,2,5,FALSE,TRUE,FALSE
"GENE1489","GENE1489_HUMAN","P29652","Protein GENE1489",-0.0228,1,0.820442,0,0.086,6,3,FALSE,FALSE,FALSE
"GENE0802","GENE0802_HUMAN","P48364","Protein GENE0802",-0.2211,1,0.611454,0,0.2136,2,4,FALSE,FALSE,FALSE
"GENE2138","GENE2138_HUMAN","P95951","Protein GENE2138",0.2672,0.826022,0.719329,0,0.1431,3,2,TRUE,FALSE,FALSE
"GENE2481","GENE2481_HUMAN","P96760","Protein GENE2481",0.2706,1,0.728102,0,0.1378,4,3,TRUE,FALSE,FALSE
"GENE2527","GENE2527_HUMAN","P67568","Protein GENE2527",0.4952,1,0.60686,0.0973,0.2169,3,4,FALSE,FALSE,FALSE
"GENE2197","GENE2197_HUMAN","P09959","Protein GENE2197",-0.257,1,0.55343,0,0.2569,5,2,FALSE,FALSE,FALSE
"GENE0465","GENE0465_HUMAN","P12681","Protein GENE0465",0.4848,0.432055,0.271953,0.0138,0.5655,6,3,FALSE,FALSE,FALSE
"GENE0804","GENE0804_HUMAN","P84424","Protein GENE0804",0.4768,0.827765,0.331896,0.2437,0.479,2,5,FALSE,FALSE,FALSE
"GENE0218","GENE0218_HUMAN","P92260","Protein GENE0218",-0.1996,0.962859,0.506577,0,0.2954,5,2,FALSE,FALSE,FALSE
"GENE0333","GENE0333_HUMAN","P36811","Protein GENE0333",0.2333,0.949469,0.577865,0,0.2382,4,3,FALSE,FALSE,FALSE
"GENE1432","GENE1432_HUMAN","P51021","Protein GENE1432",0.0947,1,0.444965,0,0.3517,6,2,FALSE,FALSE,FALSE
"GENE2792","GENE2792_HUMAN","P41838","Protein GENE2792",-0.3437,1,0.586541,0,0.2317,5,2,FALSE,FALSE,FALSE
"GENE0589","GENE0589_HUMAN","P25026","Protein GENE0589",-0.9083,1,0.714042,0,0.1463,6,5,FALSE,FALSE,FALSE
"GENE0178","GENE0178_HUMAN","P78184","Protein GENE0178",-0.5086,0.642878,0.175816,0.5247,0.7549,3,4,FALSE,FALSE,FALSE
"GENE0392","GENE0392_HUMAN","P70316","Protein GENE0392",0.9218,0.052379,0.027789,1.522,1.5561,5,3,TRUE,FALSE,TRUE
"GENE1926","GENE1926_HUMAN","P98090","Protein GENE1926",0.3612,0.967908,0.768182,0,0.1145,3,2,FALSE,FALSE,FALSE
"GENE1573","GENE1573_HUMAN","P08934","Protein GENE1573",0.2072,1,0.743364,0,0.1288,2,3,TRUE,FALSE,FALSE
"GENE1425","GENE1425_HUMAN","P41539","Protein GENE1425",4.3745,0.03791,0.034424,1.0882,1.4631,5,3,FALSE,TRUE,TRUE
"GENE2742","GENE2742_HUMAN","P26063","Protein GENE2742",-0.2114,0.286183,0.127491,0.6151,0.8945,2,4,FALSE,FALSE,FALSE
"GENE1201","GENE1201_HUMAN","P95431","Protein GENE1201",-0.5947,1,0.83025,0,0.0808,6,3,FALSE,FALSE,FALSE
"GENE1418","GENE1418_HUMAN","P77606","Protein GENE1418",-0.4146,0.304707,0.074404,0.6029,1.1284,5,6,FALSE,FALSE,FALSE
"GENE1755","GENE1755_HUMAN","P27457","Protein GENE1755",-0.0095,0.657694,0.426224,0,0.3704,2,4,FALSE,FALSE,FALSE
"GENE2633","GENE2633_HUMAN","P39281","Protein GENE2633",0.0795,1,0.982224,0,0.0078,2,4,FALSE,FALSE,FALSE
"GENE0733","GENE0733_HUMAN","P56980","Protein GENE0733",-0.1028,1,0.556744,0.0076,0.2543,6,2,FALSE,FALSE,FALSE
"DHX36","DHX36_HUMAN","P68459","Protein DHX36",0.4615,0.503842,0.397771,0,0.4004,6,2,TRUE,FALSE,FALSE
"GENE1896","GENE1896_HUMAN","P83271","Protein GENE1896",0.9125,0.424923,0.22148,0.1438,0.6547,2,3,FALSE,FALSE,FALSE
"GENE2621","GENE2621_HUMAN","P73728","Protein GENE2621",0.6014,1,0.941817,0,0.026,2,5,FALSE,FALSE,FALSE
"GENE2499","GENE2499_HUMAN","P17646","Protein GENE2499",0.8731,0.031895,0.020917,1.063,1.6795,4,4,FALSE,FALSE,TRUE
"GENE0548","GENE0548_HUMAN","P43115","Protein GENE0548",-0.0793,1,0.66958,0,0.1742,2,2,FALSE,FALSE,FALSE
"GENE1942","GENE1942_HUMAN","P63695","Protein GENE1942",-0.1356,1,0.867544,0,0.0617,5,2,FALSE,FALSE,FALSE
"GENE2314","GENE2314_HUMAN","P49098","Protein GENE2314",-0.6097,0.092855,0.027136,1.2577,1.5665,5,6,FALSE,FALSE,TRUE
"GENE2146","GENE2146_HUMAN","P98156","Protein GENE2146",0.0536,1,0.853143,0.0052,0.069,2,6,FALSE,FALSE,FALSE
"GENE1096","GENE1096_HUMAN","P48257","Protein GENE1096",0.3643,1,0.909367,0,0.0413,5,6,FALSE,FALSE,FALSE
"GENE0069","GENE0069_HUMAN","P39572","Protein GENE0069",-0.3778,1,0.619538,0,0.2079,6,6,FALSE,FALSE,FALSE
"GENE2486","GENE2486_HUMAN","P97909","Protein GENE2486",0.4612,1,0.897308,0,0.0471,4,3,FALSE,FALSE,FALSE
"GENE2707","GENE2707_HUMAN","P64066","Protein GENE2707",0.0613,1,0.696421,0,0.1571,5,5,FALSE,FALSE,FALSE
"GENE2594","GENE2594_HUMAN","P80470","Protein GENE2594",-0.0794,1,0.781322,0,0.1072,3,6,FALSE,FALSE,FALSE
"GENE1944","GENE1944_HUMAN","P28970","Protein GENE1944",0.6701,1,0.518699,0,0.2851,2,3,FALSE,FALSE,FALSE
"GENE2354","GENE2354_HUMAN","P64281","Protein GENE2354",0.4442,0.22322,0.090891,0.8102,1.0415,6,2,FALSE,FALSE,FALSE
"GENE0129","GENE0129_HUMAN","P74405","Protein GENE0129",-1.5511,0.00266,0.001165,2.7319,2.9336,2,6,FALSE,FALSE,TRUE
"GENE1045","GENE1045_HUMAN","P82796","Protein GENE1045",0.5478,0.806249,0.522977,0,0.2815,2,5,FALSE,FALSE,FALSE
"GENE1628","GENE1628_HUMAN","P70938","Protein GENE1628",0.0146,0.769271,0.177735,0.3606,0.7502,2,4,FALSE,TRUE,FALSE
"GENE1622","GENE1622_HUMAN","P80248","Protein GENE1622",-0.1017,1,0.604651,0,0.2185,6,3,FALSE,FALSE,FALSE
