"Gene","Entry.Name","UniProt.ID","Description","logFC","P.Val","adj.P.Val","log.P.Val","log.adj.P.Val","n_data_points_BK516_Ctrl","n_data_points_BK516_Cflag","imputed_BK516_Cflag","imputed_BK516_Ctrl","is_significant"
"GENE0181","GENE0181_HUMAN","P68401","Protein GENE0181",4.3842,0.134519,0.044875,0.7038,1.348,5,2,FALSE,FALSE,TRUE
"GENE0356","GENE0356_HUMAN","P10677","Protein GENE0356",0.4321,1,0.80274,0,0.0954,4,4,FALSE,FALSE,FALSE
"GENE2134","GENE2134_HUMAN","P60428","Protein GENE2134",-0.4313,0.920063,0.631887,0,0.1994,2,2,FALSE,FALSE,FALSE
"GENE1565","GENE1565_HUMAN","P70492","Protein GENE1565",0.4111,0.96232,0.742745,0,0.1292,4,6,FALSE,FALSE,FALSE
"GENE2036","GENE2036_HUMAN","P08220","Protein GENE2036",-0.5376,1,0.35676,0.123,0.4476,2,4,TRUE,FALSE,FALSE
"GENE0418","GENE0418_HUMAN","P83382","Protein GENE0418",0.0742,1,0.757161,0.0397,0.1208,3,2,TRUE,FALSE,FALSE
"GENE2611","GENE2611_HUMAN","P62946","Protein GENE2611",-0.509,1,0.847509,0,0.0719,2,5,FALSE,FALSE,FALSE
"GENE1575","GENE1575_HUMAN","P28576","Protein GENE1575",0.255,1,0.903596,0,0.044,5,2,FALSE,FALSE,FALSE
"GENE2371","GENE2371_HUMAN","P31319","Protein GENE2371",0.0958,1,0.429597,0,0.3669,5,5,FALSE,FALSE,FALSE
"GENE1249","GENE1249_HUMAN","P72599","Protein GENE1249",0.2142,1,0.690242,0,0.161,4,3,FALSE,FALSE,FALSE
"MED23","MED23_HUMAN","P36456","Protein MED23",-0.6546,1,0.660799,0,0.1799,6,3,FALSE,FALSE,FALSE
"GENE0900","GENE0900_HUMAN","P80057","Protein GENE0900",4.486,0.120588,0.037708,1.0283,1.4236,3,3,TRUE,FALSE,TRUE
"GENE0795","GENE0795_HUMAN","P39529","Protein GENE0795",0.0679,0.423304,0.145996,0.7593,0.8357,6,6,FALSE,FALSE,FALSE
"GENE1867","GENE1867_HUMAN","P51833","Protein GENE1867",0.1018,0.215148,0.064275,0.576,1.192,5,4,FALSE,FALSE,FALSE
"GENE1680","GENE1680_HUMAN","P53979","Protein GENE1680",0.9042,0.480842,0.141331,0.2065,0.8498,4,5,TRUE,FALSE,FALSE
"GENE2833","GENE2833_HUMAN","P71742","Protein GENE2833",-0.1311,1,0.459512,0,0.3377,6,5,TRUE,FALSE,FALSE
"GENE0591","GENE0591_HUMAN","P07878","Protein GENE0591",-0.6147,1,0.928735,0,0.0321,5,3,FALSE,FALSE,FALSE
"ASCC3","ASCC3_HUMAN","P87784","Protein ASCC3",3.5153,0.015259,0.003477,2.0379,2.4588,3,5,FALSE,FALSE,TRUE
"GENE1606","GENE1606_HUMAN","P07223","Protein GENE1606",-0.1141,1,0.623435,0,0.2052,2,3,TRUE,FALSE,FALSE
"GENE1346","GENE1346_HUMAN","P84536","Protein GENE1346",2.876,0.084083,0.020891,1.3542,1.68,5,2,FALSE,FALSE,TRUE
"GENE1338","GENE1338_HUMAN","P12059","Protein GENE1338",0.5223,0.038859,0.037801,0.9299,1.4225,2,4,FALSE,FALSE,TRUE
"GENE0186","GENE0186_HUMAN","P36227","Protein GENE0186",0.2011,1,0.748432,0,0.1258,6,6,FALSE,FALSE,FALSE
"GENE2505","GENE2505_HUMAN","P17951","Protein GENE2505",-0.0843,1,0.814676,0,0.089,2,4,TRUE,FALSE,FALSE
"GENE1677","GENE1677_HUMAN","P20864","Protein GENE1677",1.1136,0.009593,0.008604,1.5663,2.0653,2,2,FALSE,FALSE,TRUE
"GENE0538","GENE0538_HUMAN","P96784","Protein GENE0538",0.0938,1,0.710652,0,0.1483,2,3,FALSE,FALSE,FALSE
"GENE0841","GENE0841_HUMAN","P98030","Protein GENE0841",0.4008,1,0.780866,0,0.1074,5,5,FALSE,FALSE,FALSE
"GENE2803","GENE2803_HUMAN","P12386","Protein GENE2803",-0.0396,1,0.508662,0,0.2936,3,4,FALSE,FALSE,FALSE
"GENE0653","GENE0653_HUMAN","P63908","Protein GENE0653",2.1074,0.118111,0.036655,0.9524,1.4359,3,6,TRUE,FALSE,TRUE
"GENE1001","GENE1001_HUMAN","P98413","Protein GENE1001",0.4624,1,0.812463,0,0.0902,3,3,FALSE,FALSE,FALSE
"GENE0195","GENE0195_HUMAN","P97780","Protein GENE0195",-0.0302,1,0.828623,0,0.0816,5,3,FALSE,FALSE,FALSE
"GENE2010","GENE2010_HUMAN","P96445","Protein GENE2010",-0.1745,0.411588,0.290801,0,0.5364,4,2,TRUE,FALSE,FALSE
"GENE1814","GENE1814_HUMAN","P20921","Protein GENE1814",3.1648,0.004748,0.002187,2.0216,2.6602,2,3,FALSE,FALSE,TRUE
"SUGP1","SUGP1_HUMAN","P59678","Protein SUGP1",0.3609,1,0.960293,0,0.0176,3,2,FALSE,TRUE,FALSE
"GENE2739","GENE2739_HUMAN","P40224","Protein GENE2739",-0.2937,1,0.966067,0,0.015,3,5,FALSE,FALSE,FALSE
"GENE2683","GENE2683_HUMAN","P12341","Protein GENE2683",1.5395,0.047625,0.038559,0.8143,1.4139,5,2,TRUE,FALSE,TRUE
"GENE2233","GENE2233_HUMAN","P19167","Protein GENE2233",0.5831,1,0.697596,0,0.1564,3,6,FALSE,FALSE,FALSE
"GENE0829","GENE0829_HUMAN","P96813","Protein GENE0829",0.2997,0.204915,0.099555,0.5381,1.0019,3,6,FALSE,FALSE,FALSE
"GENE0970","GENE0970_HUMAN","P62463","Protein GENE0970",-0.6834,0.755261,0.248376,0.2789,0.6049,6,6,FALSE,FALSE,FALSE
"GENE1767","GENE1767_HUMAN","P40402","Protein GENE1767",0.1991,1,0.513321,0,0.2896,6,2,FALSE,FALSE,FALSE
"GENE0033","GENE0033_HUMAN","P41099","Protein GENE0033",-0.0203,0.461138,0.093401,0.3905,1.0296,5,3,FALSE,FALSE,FALSE
"GENE1549","GENE1549_HUMAN","P55469","Protein GENE1549",-0.3121,0.499879,0.227534,0.0296,0.643,2,4,TRUE,FALSE,FALSE
"GENE0219","GENE0219_HUMAN","P05544","Protein GENE0219",-0.01,1,0.879808,0,0.0556,3,5,FALSE,FALSE,FALSE
"GENE0373","GENE0373_HUMAN","P48050","Protein GENE0373",-1.3594,0.033465,0.02968,1.2863,1.5275,3,4,TRUE,FALSE,TRUE
"GENE1707","GENE1707_HUMAN","P62457","Protein GENE1707",0.0238,1,0.408073,0.0104,0.3893,5,3,FALSE,FALSE,FALSE
"GENE2553","GENE2553_HUMAN","P72622","Protein GENE2553",-0.1622,1,0.367576,0.1609,0.4347,5,3,FALSE,FALSE,FALSE
"GENE0683","GENE0683_HUMAN","P69270","Protein GENE0683",-0.076,1,0.594321,0,0.226,4,2,FALSE,FALSE,FALSE
"GENE0838","GENE0838_HUMAN","P66482","Protein GENE0838",-0.6616,1,0.546488,0.1011,0.2624,5,2,FALSE,FALSE,FALSE
"GENE2372","GENE2372_HUMAN","P42539","Protein GENE2372",-0.2166,1,0.440906,0,0.3557,4,6,FALSE,FALSE,FALSE
"GENE2855","GENE2855_HUMAN","P97997","Protein GENE2855",-0.0077,1,0.847402,0,0.0719,5,6,FALSE,FALSE,FALSE
"GENE1863","GENE1863_HUMAN","P20653","Protein GENE1863",-0.3436,1,0.807158,0,0.093,6,5,FALSE,FALSE,FALSE
"GENE0680","GENE0680_HUMAN","P61895","Protein GENE0680",0.8426,1,0.712466,0,0.1472,5,4,FALSE,FALSE,FALSE
"GENE0393","GENE0393_HUMAN","P66640","Protein GENE0393",-0.2021,1,0.64048,0,0.1935,3,2,FALSE,FALSE,FALSE
"GENE1149","GENE1149_HUMAN","P32489","Protein GENE1149",1.2701,0.079479,0.042043,0.7069,1.3763,6,5,FALSE,FALSE,TRUE
"GENE2379","GENE2379_HUMAN","P71241","Protein GENE2379",-0.1741,1,0.985495,0,0.0063,3,4,FALSE,TRUE,FALSE
"GENE0600","GENE0600_HUMAN","P75994","Protein GENE0600",-0.6116,1,0.91607,0,0.0381,6,3,FALSE,TRUE,FALSE
"GENE2043","GENE2043_HUMAN","P99845","Protein GENE2043",0.1844,1,0.406709,0,0.3907,3,5,FALSE,FALSE,FALSE
"GENE1756","GENE1756_HUMAN","P42995","Protein GENE1756",-0.1713,1,0.715126,0,0.1456,6,4,FALSE,FALSE,FALSE
"GENE0905","GENE0905_HUMAN","P16034","Protein GENE0905",-0.2781,0.95655,0.198463,0.3544,0.7023,2,6,FALSE,FALSE,FALSE
"GENE2461","GENE2461_HUMAN","P24966","Protein GENE2461",0.0108,1,0.403707,0,0.3939,4,4,FALSE,FALSE,FALSE
"GENE0916","GENE0916_HUMAN","P08629","Protein GENE0916",0.0872,1,0.999794,0,1e-04,2,3,FALSE,FALSE,FALSE
"GENE0835","GENE0835_HUMAN","P93201","Protein GENE0835",-2.97,0.000695,0.000623,2.6884,3.2052,2,5,FALSE,FALSE,TRUE
"GENE0665","GENE0665_HUMAN","P73851","Protein GENE0665",-0.0626,1,0.372977,0.2384,0.4283,3,3,FALSE,FALSE,FALSE
"GENE1181","GENE1181_HUMAN","P46508","Protein GENE1181",0.384,0.9774,0.345425,0.0114,0.4616,6,4,FALSE,FALSE,FALSE
"GENE2398","GENE2398_HUMAN","P75401","Protein GENE2398",-0.495,0.221293,0.071857,0.48,1.1435,5,6,FALSE,FALSE,FALSE
"GENE2822","GENE2822_HUMAN","P82143","Protein GENE2822",4.2479,0.070842,0.034379,1.0289,1.4637,6,4,TRUE,TRUE,TRUE
"GENE2376","GENE2376_HUMAN","P92732","Protein GENE2376",-0.0112,0.337268,0.081123,0.5923,1.0909,5,6,FALSE,TRUE,FALSE
"GENE0937","GENE0937_HUMAN","P66417","Protein GENE0937",0.0168,0.997172,0.986838,0,0.0058,6,4,TRUE,FALSE,FALSE
"GENE2801","GENE2801_HUMAN","P43510","Protein GENE2801",0.6266,1,0.426962,0,0.3696,5,5,FALSE,FALSE,FALSE
"GENE1516","GENE1516_HUMAN","P73378","Protein GENE1516",-4.388,0.060998,0.028937,0.9822,1.5386,3,4,FALSE,FALSE,TRUE
"GENE1674","GENE1674_HUMAN","P44773","Protein GENE1674",-0.2085,1,0.343788,0,0.4637,5,3,FALSE,FALSE,FALSE
"GENE0278","GENE0278_HUMAN","P71772","Protein GENE0278",-0.0894,1,0.723564,0,0.1405,4,4,TRUE,FALSE,FALSE
"GENE2097","GENE2097_HUMAN","P44346","Protein GENE2097",-0.0679,1,0.943016,0,0.0255,2,6,TRUE,FALSE,FALSE
"GENE0153","GENE0153_HUMAN","P84324","Protein GENE0153",-0.2987,1,0.608759,0,0.2156,5,6,FALSE,FALSE,FALSE
"GENE2378","GENE2378_HUMAN","P74196","Protein GENE2378",-0.7625,0.132244,0.027006,0.8839,1.5685,3,2,FALSE,FALSE,TRUE
"GENE0015","GENE0015_HUMAN","P75890","Protein GENE0015",0.4948,1,0.744031,0,0.1284,5,6,FALSE,FALSE,FALSE
"GENE2223","GENE2223_HUMAN","P52134","Protein GENE2223",-0.035,1,0.801045,0,0.0963,3,6,TRUE,FALSE,FALSE
"GENE0116","GENE0116_HUMAN","P58037","Protein GENE0116",0.1762,1,0.968279,0,0.014,2,3,FALSE,FALSE,FALSE
"GENE0163","GENE0163_HUMAN","P67314","Protein GENE0163",0.0539,0.196288,0.171618,0.5289,0.7654,3,3,FALSE,FALSE,FALSE
"GENE1141","GENE1141_HUMAN","P47641","Protein GENE1141",4.1576,0.048106,0.01583,1.1183,1.8005,6,4,FALSE,FALSE,TRUE
"GENE2711","GENE2711_HUMAN","P26761","Protein GENE2711",0.1844,1,0.859485,0,0.0658,2,5,FALSE,FALSE,FALSE
"GENE1787","GENE1787_HUMAN","P90994","Protein GENE1787",-0.0358,0.850708,0.358582,0,0.4454,3,2,FALSE,FALSE,FALSE
"GENE2875","GENE2875_HUMAN","P31989","Protein GENE2875",0.4575,1,0.55068,0,0.2591,4,3,FALSE,FALSE,FALSE
"GENE2485","GENE2485_HUMAN","P48525","Protein GENE2485",-1.5931,0.053461,0.023726,1.2198,1.6248,2,3,FALSE,FALSE,TRUE
"GENE2135","GENE2135_HUMAN","P09250","Protein GENE2135",-0.5866,0.507572,0.265252,0.2295,0.5763,2,4,FALSE,FALSE,FALSE
"GENE0447","GENE0447_HUMAN","P49970","Protein GENE0447",3.3907,0.095575,0.04807,1.0923,1.3181,3,3,FALSE,FALSE,TRUE
"GENE1824","GENE1824_HUMAN","P67111","Protein GENE1824",-0.1626,1,0.772868,0,0.1119,2,6,FALSE,TRUE,FALSE
"GENE2387","GENE2387_HUMAN","P71544","Protein GENE2387",0.1251,0.714658,0.160375,0.1386,0.7949,4,5,FALSE,FALSE,FALSE
"GENE1928","GENE1928_HUMAN","P89836","Protein GENE1928",0.6312,0.853321,0.181973,0.6851,0.74,2,4,FALSE,TRUE,FALSE
"GENE2590","GENE2590_HUMAN","P20328","Protein GENE2590",1.1398,1,0.505168,0.2045,0.2966,2,4,FALSE,FALSE,FALSE
"GENE1922","GENE1922_HUMAN","P91206","Protein GENE1922",4.168,0.11613,0.035846,1.1343,1.4456,2,6,FALSE,FALSE,TRUE
"GENE1912","GENE1912_HUMAN","P52639","Protein GENE1912",0.4442,0.852711,0.502415,0,0.2989,5,5,TRUE,FALSE,FALSE
"GENE1962","GENE1962_HUMAN","P78960","Protein GENE1962",-0.294,1,0.820631,0,0.0859,6,3,FALSE,FALSE,FALSE
"GENE1487","GENE1487_HUMAN","P99576","Protein GENE1487",0.3923,1,0.568681,0,0.2451,3,5,FALSE,FALSE,FALSE
"GENE0907","GENE0907_HUMAN","P26052","Protein GENE0907",-0.8708,0.026256,0.015088,1.243,1.8214,3,2,TRUE,FALSE,TRUE
"GENE2627","GENE2627_HUMAN","P67125","Protein GENE2627",1.6011,0.079458,0.021429,1.0266,1.669,6,6,FALSE,FALSE,TRUE
"GENE1573","GENE1573_HUMAN","P48759","Protein GENE1573",0.1278,0.547859,0.273305,0,0.5634,5,4,TRUE,FALSE,FALSE
"GENE0844","GENE0844_HUMAN","P74620","Protein GENE0844",0.2748,1,0.726029,0,0.139,6,4,FALSE,FALSE,FALSE
"GENE0481","GENE0481_HUMAN","P89491","Protein GENE0481",0.1384,1,0.524997,0,0.2798,5,2,FALSE,FALSE,FALSE
"GENE0361","GENE0361_HUMAN","P26969","Protein GENE0361",0.3782,1,0.549084,0,0.2604,2,5,FALSE,FALSE,FALSE
"GENE2558","GENE2558_HUMAN","P93582","Protein GENE2558",0.2434,0.457787,0.437169,0,0.3594,5,4,FALSE,FALSE,FALSE
"GENE0046","GENE0046_HUMAN","P71316","Protein GENE0046",4.4465,0.004864,0.00299,2.3885,2.5243,2,5,TRUE,FALSE,TRUE
"GENE0684","GENE0684_HUMAN","P22448","Protein GENE0684",0.9071,1,0.994651,0,0.0023,4,3,FALSE,FALSE,FALSE
"GENE0025","GENE0025_HUMAN","P10927","Protein GENE0025",0.2221,0.454676,0.21418,0.3175,0.6692,6,4,FALSE,FALSE,FALSE
"GENE0216","GENE0216_HUMAN","P65145","Protein GENE0216",-0.7003,1,0.336998,0,0.4724,6,4,FALSE,TRUE,FALSE
"GENE1215","GENE1215_HUMAN","P62043","Protein GENE1215",-1.9365,0.063202,0.018024,1.0563,1.7441,6,2,FALSE,FALSE,TRUE
"GENE1080","GENE1080_HUMAN","P38432","Protein GENE1080",-0.3919,0.174063,0.129886,0.2766,0.8864,2,6,FALSE,FALSE,FALSE
"GENE1406","GENE1406_HUMAN","P93424","Protein GENE1406",0.1226,0.537332,0.376507,0,0.4242,6,6,FALSE,FALSE,FALSE
"GENE0469","GENE0469_HUMAN","P69221","Protein GENE0469",3.425,0.016227,0.003388,2.1756,2.4701,4,3,FALSE,FALSE,TRUE
"GENE1208","GENE1208_HUMAN","P55066","Protein GENE1208",3.9832,0.055202,0.018434,1.3069,1.7344,6,4,FALSE,FALSE,TRUE
"GENE1631","GENE1631_HUMAN","P71444","Protein GENE1631",3.6262,0.141488,0.046244,0.8063,1.3349,4,4,FALSE,FALSE,TRUE
"GENE0776","GENE0776_HUMAN","P44332","Protein GENE0776",0.8579,1,0.987653,0,0.0054,6,6,FALSE,TRUE,FALSE
"GENE2205","GENE2205_HUMAN","P78071","Protein GENE2205",0.2313,0.556349,0.426069,0.3691,0.3705,2,4,FALSE,FALSE,FALSE
"GENE2338","GENE2338_HUMAN","P11625","Protein GENE2338",0.6005,1,0.256541,8e-04,0.5908,5,2,FALSE,FALSE,FALSE
"GENE0030","GENE0030_HUMAN","P24016","Protein GENE0030",0.3669,0.706495,0.546896,0,0.2621,3,2,FALSE,FALSE,FALSE
"GENE1230","GENE1230_HUMAN","P25771","Protein GENE1230",0.6201,0.587423,0.235687,0.0386,0.6277,4,6,FALSE,FALSE,FALSE
"GENE0999","GENE0999_HUMAN","P05395","Protein GENE0999",-2.2045,0.107538,0.040804,1.0083,1.3893,4,2,FALSE,FALSE,TRUE
"GENE0370","GENE0370_HUMAN","P24011","Protein GENE0370",-1.6496,0.071306,0.01888,1.4129,1.724,6,3,FALSE,TRUE,TRUE
"GENE0880","GENE0880_HUMAN","P33171","Protein GENE0880",-0.1764,0.612505,0.341985,0,0.466,2,2,FALSE,FALSE,FALSE
"GENE1629","GENE1629_HUMAN","P88187","Protein GENE1629",-0.2556,0.513314,0.295666,0,0.5292,2,3,FALSE,FALSE,FALSE
"GENE1018","GENE1018_HUMAN","P65393","Protein GENE1018",-0.0899,0.298025,0.081709,0.9586,1.0877,2,6,FALSE,TRUE,FALSE
"GENE0409","GENE0409_HUMAN","P55505","Protein GENE0409",0.2209,1,0.31361,0,0.5036,3,3,FALSE,FALSE,FALSE
"GENE0260","GENE0260_HUMAN","P85806","Protein GENE0260",3.0609,0.107763,0.048004,0.9794,1.3187,6,3,FALSE,TRUE,TRUE
"GENE2684","GENE2684_HUMAN","P89366","Protein GENE2684",-0.1656,1,0.640314,0,0.1936,3,4,FALSE,FALSE,FALSE
"GENE2856","GENE2856_HUMAN","P12290","Protein GENE2856",0.0711,1,0.343016,0.0575,0.4647,2,3,FALSE,FALSE,FALSE
"GENE2335","GENE2335_HUMAN","P74030","Protein GENE2335",-2.3911,0.018586,0.006989,1.5408,2.1556,6,5,FALSE,FALSE,TRUE
"GENE0326","GENE0326_HUMAN","P52641","Protein GENE0326",1.4604,0.024488,0.005359,1.5863,2.2709,6,6,FALSE,FALSE,TRUE
"GENE1478","GENE1478_HUMAN","P74569","Protein GENE1478",-0.2386,1,0.655995,0,0.1831,3,3,FALSE,TRUE,FALSE
"GENE1518","GENE1518_HUMAN","P05809","Protein GENE1518",-0.4617,0.113037,0.063248,0.6284,1.199,6,3,FALSE,FALSE,FALSE
"GENE0898","GENE0898_HUMAN","P43720","Protein GENE0898",0.6743,0.447439,0.421568,0.2311,0.3751,4,4,FALSE,FALSE,FALSE
"GENE0160","GENE0160_HUMAN","P00167","Protein GENE0160",-2.0994,0.002507,0.001045,2.4187,2.9808,6,3,FALSE,FALSE,TRUE
"GENE0582","GENE0582_HUMAN","P73085","Protein GENE0582",1.6077,0.102991,0.020846,1.0018,1.681,3,3,FALSE,TRUE,TRUE
"GENE1371","GENE1371_HUMAN","P96721","Protein GENE1371",-0.237,1,0.785226,0,0.105,4,5,FALSE,FALSE,FALSE
"GENE1751","GENE1751_HUMAN","P07323","Protein GENE1751",4.05,0.09203,0.032394,1.1077,1.4895,5,3,FALSE,FALSE,TRUE
"GENE2352","GENE2352_HUMAN","P06541","Protein GENE2352",0.2474,1,0.26432,0.1375,0.5779,3,5,FALSE,FALSE,FALSE
"GENE2837","GENE2837_HUMAN","P37882","Protein GENE2837",0.2846,1,0.398624,0,0.3994,2,2,FALSE,FALSE,FALSE
"GENE1258","GENE1258_HUMAN","P44295","Protein GENE1258",0.3055,1,0.441376,0,0.3552,4,2,FALSE,TRUE,FALSE
"GENE2556","GENE2556_HUMAN","P76186","Protein GENE2556",-0.0188,1,0.625748,0,0.2036,3,5,FALSE,FALSE,FALSE
"GENE0028","GENE0028_HUMAN","P51720","Protein GENE0028",0.1597,0.337077,0.092939,0.5712,1.0318,3,3,FALSE,FALSE,FALSE
"GENE1684","GENE1684_HUMAN","P51241","Protein GENE1684",-0.4592,0.970509,0.531663,0,0.2744,5,6,FALSE,FALSE,FALSE
"GENE2239","GENE2239_HUMAN","P05214","Protein GENE2239",0.1387,1,0.454011,0,0.3429,6,3,FALSE,FALSE,FALSE
"GENE2039","GENE2039_HUMAN","P29935","Protein GENE2039",0.3366,1,0.591725,0,0.2279,2,3,FALSE,FALSE,FALSE
"GENE0058","GENE0058_HUMAN","P77810","Protein GENE0058",0.3493,1,0.76166,0,0.1182,4,2,FALSE,FALSE,FALSE
"GENE1950","GENE1950_HUMAN","P88569","Protein GENE1950",-0.2242,1,0.597599,0,0.2236,2,4,FALSE,TRUE,FALSE
"GENE2228","GENE2228_HUMAN","P48469","Protein GENE2228",0.2526,0.698193,0.691866,0,0.16,4,2,FALSE,FALSE,FALSE
"GENE2244","GENE2244_HUMAN","P27851","Protein GENE2244",-0.3063,1,0.297727,0.4071,0.5262,5,4,TRUE,FALSE,FALSE
"GENE2180","GENE2180_HUMAN","P41530","Protein GENE2180",0.4599,1,0.736457,0,0.1329,6,4,FALSE,FALSE,FALSE
"GENE1260","GENE1260_HUMAN","P84537","Protein GENE1260",-0.8972,0.110966,0.025774,0.9227,1.5888,6,4,FALSE,TRUE,TRUE
"GENE2076","GENE2076_HUMAN","P99656","Protein GENE2076",-4.1103,0.146544,0.030365,1.0498,1.5176,5,4,FALSE,FALSE,TRUE
"GENE2445","GENE2445_HUMAN","P85372","Protein GENE2445",0.0814,0.961929,0.309816,0.2305,0.5089,5,6,FALSE,FALSE,FALSE
"GENE0490","GENE0490_HUMAN","P14978","Protein GENE0490",0.2576,1,0.895237,0,0.0481,6,6,FALSE,FALSE,FALSE
"GENE0389","GENE0389_HUMAN","P55395","Protein GENE0389",-0.226,1,0.885711,0,0.0527,2,4,FALSE,FALSE,FALSE
"GENE2090","GENE2090_HUMAN","P39244","Protein GENE2090",0.4851,0.850702,0.4179,0,0.3789,6,4,FALSE,FALSE,FALSE
"GENE2484","GENE2484_HUMAN","P70687","Protein GENE2484",0.0239,1,0.700052,0,0.1549,5,4,FALSE,FALSE,FALSE
"GENE0226","GENE0226_HUMAN","P87080","Protein GENE0226",-0.1516,0.857642,0.335278,0,0.4746,5,4,FALSE,FALSE,FALSE
"GENE1598","GENE1598_HUMAN","P41411","Protein GENE1598",0.0286,0.257746,0.098675,0.6867,1.0058,2,2,FALSE,FALSE,FALSE
"GENE1169","GENE1169_HUMAN","P64589","Protein GENE1169",-0.4286,1,0.758637,0,0.12,4,4,FALSE,FALSE,FALSE
"GENE0985","GENE0985_HUMAN","P86441","Protein GENE0985",-0.7666,0.013101,0.011566,1.2822,1.9368,6,4,FALSE,TRUE,TRUE
"GENE1174","GENE1174_HUMAN","P55992","Protein GENE1174",-0.3302,1,0.814321,0,0.0892,5,5,FALSE,FALSE,FALSE
"GENE2323","GENE2323_HUMAN","P96603","Protein GENE2323",-0.7169,1,0.938629,0,0.0275,2,3,TRUE,FALSE,FALSE
"GENE1985","GENE1985_HUMAN","P40806","Protein GENE1985",-0.0691,1,0.501899,0,0.2994,2,3,FALSE,FALSE,FALSE
"GENE1049","GENE1049_HUMAN","P34830","Protein GENE1049",-0.9661,0.043859,0.00972,1.3264,2.0123,6,6,FALSE,FALSE,TRUE
"GENE2857","GENE2857_HUMAN","P34062","Protein GENE2857",-3.0982,0.135112,0.032974,0.9117,1.4818,2,3,FALSE,FALSE,TRUE
"GENE0275","GENE0275_HUMAN","P11782","Protein GENE0275",-0.2123,1,0.458442,0,0.3387,3,5,FALSE,FALSE,FALSE
"GENE1968","GENE1968_HUMAN","P33405","Protein GENE1968",0.338,1,0.943759,0,0.0251,6,2,FALSE,FALSE,FALSE
"GENE1026","GENE1026_HUMAN","P06379","Protein GENE1026",0.7463,1,0.985922,0,0.0062,3,5,FALSE,FALSE,FALSE
"GENE0200","GENE0200_HUMAN","P47583","Protein GENE0200",-0.022,1,0.827022,0,0.0825,4,5,FALSE,FALSE,FALSE
"GENE0708","GENE0708_HUMAN","P34492","Protein GENE0708",-0.5711,0.211337,0.162018,0.5068,0.7904,2,4,FALSE,FALSE,FALSE
"GENE1879","GENE1879_HUMAN","P59275","Protein GENE1879",4.1509,0.012897,0.006795,1.7376,2.1678,3,2,TRUE,FALSE,TRUE
"GENE2851","GENE2851_HUMAN","P06198","Protein GENE2851",0.3517,1,0.788366,0,0.1033,5,3,FALSE,FALSE,FALSE
"GENE2297","GENE2297_HUMAN","P55773","Protein GENE2297",0.4083,0.188082,0.18402,0.4417,0.7351,4,6,FALSE,TRUE,FALSE
"GENE0448","GENE0448_HUMAN","P92980","Protein GENE0448",0.2028,1,0.365324,0,0.4373,4,5,FALSE,FALSE,FALSE
"GENE0592","GENE0592_HUMAN","P95950","Protein GENE0592",0.6072,0.377094,0.191267,0.0781,0.7184,2,6,FALSE,FALSE,FALSE
"GENE2694","GENE2694_HUMAN","P35871","Protein GENE2694",-0.3971,1,0.718773,0,0.1434,2,4,FALSE,FALSE,FALSE
"GENE1040","GENE1040_HUMAN","P42967","Protein GENE1040",-0.109,1,0.581913,0,0.2351,3,5,FALSE,FALSE,FALSE
"GENE1465","GENE1465_HUMAN","P53751","Protein GENE1465",0.3306,0.760506,0.604156,0,0.2189,3,5,TRUE,FALSE,FALSE
"GENE1452","GENE1452_HUMAN","P68570","Protein GENE1452",-0.3728,1,0.7748,0,0.1108,5,6,FALSE,FALSE,FALSE
"GENE1797","GENE1797_HUMAN","P43877","Protein GENE1797",-0.5226,0.293059,0.068773,0.6531,1.1626,5,2,FALSE,FALSE,FALSE
"GENE1646","GENE1646_HUMAN","P19591","Protein GENE1646",-0.1071,0.307586,0.066822,0.4956,1.1751,2,2,TRUE,TRUE,FALSE
"GENE0198","GENE0198_HUMAN","P03650","Protein GENE0198",0.6628,0.112378,0.034112,0.989,1.4671,4,5,FALSE,FALSE,TRUE
"GENE0266","GENE0266_HUMAN","P92247","Protein GENE0266",0.1562,1,0.438096,0.2866,0.3584,2,3,FALSE,TRUE,FALSE
"GENE0851","GENE0851_HUMAN","P67798","Protein GENE0851",-0.0088,1,0.872996,0,0.059,4,4,FALSE,FALSE,FALSE
"GENE1747","GENE1747_HUMAN","P48085","Protein GENE1747",-0.1599,0.510466,0.147836,0.4989,0.8302,5,4,FALSE,FALSE,FALSE
"GENE1129","GENE1129_HUMAN","P19234","Protein GENE1129",0.0125,1,0.845917,0,0.0727,3,6,FALSE,FALSE,FALSE
"GENE1012","GENE1012_HUMAN","P46769","Protein GENE1012",0.0613,1,0.397105,0.323,0.4011,5,3,FALSE,TRUE,FALSE
"GENE1073","GENE1073_HUMAN","P58876","Protein GENE1073",2.352,0.079795,0.021908,1.4986,1.6594,5,2,FALSE,FALSE,TRUE
"GENE0496","GENE0496_HUMAN","P82489","Protein GENE0496",-0.0894,0.182666,0.149757,0.7077,0.8246,2,4,FALSE,TRUE,FALSE
"GENE1873","GENE1873_HUMAN","P39731","Protein GENE1873",-0.0986,1,0.568213,0,0.2455,2,4,FALSE,FALSE,FALSE
"GENE2153","GENE2153_HUMAN","P98551","Protein GENE2153",-4.1811,0.118453,0.036827,1.0699,1.4338,5,5,FALSE,FALSE,TRUE
"GENE1829","GENE1829_HUMAN","P38606","Protein GENE1829",0.3337,0.521533,0.200281,0.4267,0.6984,6,4,FALSE,FALSE,FALSE
"GENE2463","GENE2463_HUMAN","P20594","Protein GENE2463",0.035,1,0.895888,0,0.0477,6,6,FALSE,FALSE,FALSE
